policyID,statecode,tiv,latitude,longitude,construction,granularity
225577,FL,17198.19,30.30646,-82.1309,Wood,1
443296,FL,14453.8,30.288778,-82.125183,Wood,1
747464,FL,796867.35,30.27934,-82.13954,Masonry,3
548566,FL,1125.2,30.288778,-82.125183,Wood,1
510281,FL,59097.75,30.27934,-82.13954,Wood,3
481334,FL,58547.04,30.28581,-82.12991,Wood,1
621142,FL,2790.13,30.288778,-82.125183,Wood,1
907206,FL,12087.22,30.288778,-82.125183,Wood,1
963412,FL,5324.12,30.288778,-82.125183,Wood,1
561805,FL,1863.44,30.34208,-82.11369,Wood,4
177053,FL,75825.74,30.34208,-82.11369,Wood,4
888564,FL,228.7,30.284683,-82.13044,Wood,3
399592,FL,3210.02,30.29615,-82.12523,Wood,4
616030,FL,5962.65,30.34208,-82.11369,Wood,4
671336,FL,910.22,30.2763,-82.1278,Wood,3
914194,FL,910.22,30.2763,-82.1278,Wood,3
632104,FL,9660.26,30.284683,-82.13044,Wood,3
895447,FL,1585.34,30.284683,-82.13044,Wood,3
969519,FL,11880.48,30.284683,-82.13044,Wood,3
149119,FL,8370.4,30.284683,-82.13044,Wood,3
804466,FL,48183.3,30.283884,-82.117729,Wood,3
688199,FL,2706.89,30.283066,-82.11853,Wood,1
977912,FL,4665.47,30.284683,-82.13044,Wood,3
312530,FL,79587.39,30.284683,-82.13044,Wood,3
154572,FL,19210.75,30.284683,-82.13044,Wood,3
299157,FL,14453.8,30.284683,-82.13044,Wood,3
358433,FL,631.21,30.2763,-82.1278,Wood,4
131991,FL,1209270.9,30.2763,-82.1278,Masonry,3
844614,FL,101097.02,30.2763,-82.1278,Wood,4
735501,FL,86949.68,30.28179,-82.123635,Wood,3
703956,FL,403517.2,30.28421,-82.11887,Masonry,1
547680,FL,384.21,30.2763,-82.1278,Wood,4
562722,FL,45932.5,30.18916,-82.16506,Wood,3
820860,FL,45932.5,30.2892,-82.12574,Wood,3
894562,FL,45932.5,30.286295,-82.134045,Wood,3
577091,FL,45932.5,30.285185,-82.122395,Wood,3
755818,FL,45932.5,30.2763,-82.1278,Wood,4
839723,FL,45932.5,30.27341,-82.12988,Wood,3
118899,FL,45932.5,30.2763,-82.1278,Wood,4
612231,FL,45932.5,30.2763,-82.1278,Wood,4
163526,FL,45932.5,30.2763,-82.1278,Wood,4
278995,FL,37894.32,30.282595,-82.121315,Wood,1
875706,FL,126314.39,30.282627,-82.126732,Wood,3
712263,FL,114440.68,30.27275,-82.120175,Wood,4
241888,FL,292819.71,30.27275,-82.120175,Wood,4
115934,FL,918650.08,30.27275,-82.120175,Masonry,4
214979,FL,172246.89,30.27275,-82.120175,Wood,4
601369,FL,459325.04,30.2763,-82.1278,Masonry,4
859735,FL,28707.81,30.281875,-82.129915,Wood,3
868972,FL,38468.47,30.285891,-82.126137,Wood,1
369631,FL,10396.08,30.280439,-82.12191,Wood,3
130797,FL,2348172,30.298153,-82.983376,Reinforced Masonry,1
770857,FL,43459.02,30.292645,-82.975212,Wood,1
834275,FL,12020.58,30.292645,-82.975212,Wood,1
102432,FL,63396,30.280264,-82.996193,Wood,1
776440,FL,76779,30.280264,-82.996193,Wood,1
945568,FL,244701,30.28277,-82.992149,Wood,1
132404,FL,20826,30.28277,-82.992149,Wood,1
395018,FL,677898,30.28277,-82.992149,Masonry,1
248575,FL,1216161,30.28277,-82.992149,Masonry,1
812631,FL,2493,30.28277,-82.992149,Wood,1
220621,FL,6462,30.28277,-82.992149,Wood,1
139061,FL,19890,30.28277,-82.992149,Wood,1
419108,FL,94428,30.28277,-82.992149,Wood,1
391574,FL,2493,30.284014,-82.996185,Wood,1
449147,FL,5967,30.284014,-82.996185,Wood,1
998635,FL,18900000,30.284702,-82.989166,Reinforced Concrete,1
437290,FL,3609198,30.284702,-82.989166,Reinforced Masonry,1
395835,FL,6649758,30.284702,-82.989166,Reinforced Masonry,1
613321,FL,75969,30.284702,-82.989166,Wood,1
865150,FL,2493,30.284702,-82.989166,Wood,1
635664,FL,7461,30.284702,-82.989166,Wood,1
529300,FL,198954,30.284702,-82.989166,Wood,1
430318,FL,258633,30.284702,-82.989166,Wood,1
441395,FL,11520,30.284702,-82.989166,Wood,1
294015,FL,38385,30.284702,-82.989166,Wood,1
950097,FL,3029976,30.277422,-82.996208,Reinforced Masonry,1
110324,FL,538857,30.277422,-82.996208,Masonry,1
416938,FL,1172421,30.277422,-82.996208,Masonry,1
586755,FL,2930220,30.277422,-82.996208,Reinforced Masonry,1
863494,FL,1978974,30.277422,-82.996208,Reinforced Masonry,1
574538,FL,1831842,30.277422,-82.996208,Reinforced Masonry,1
514370,FL,460881,30.277422,-82.996208,Masonry,1
373414,FL,66132,30.277422,-82.996208,Wood,1
997019,FL,66132,30.277422,-82.996208,Wood,1
910144,FL,66132,30.277422,-82.996208,Wood,1
552357,FL,2493,30.277422,-82.996208,Wood,1
655342,FL,24867,30.277422,-82.996208,Wood,1
897773,FL,109431,30.277422,-82.996208,Wood,1
926390,FL,333243,30.277422,-82.996208,Wood,1
216408,FL,1178082,30.29394,-82.986315,Masonry,3
548404,FL,92637,30.29394,-82.986315,Wood,3
206428,FL,91314,30.29394,-82.986315,Wood,3
292458,FL,29835,30.29394,-82.986315,Wood,3
919465,FL,28791,30.29394,-82.986315,Wood,3
630483,FL,5436,30.277718,-82.996208,Wood,1
825224,FL,885150,30.277718,-82.996208,Masonry,1
404295,FL,28962,30.277718,-82.996208,Wood,1
150387,FL,6903,30.277718,-82.996208,Wood,1
946844,FL,64665,30.277718,-82.996208,Wood,1
751897,FL,2264391,30.302156,-82.990372,Reinforced Masonry,1
910845,FL,4977,30.302156,-82.990372,Wood,1
763316,FL,61668,30.27815,-82.98772,Wood,1
727002,FL,14400,30.27815,-82.98772,Wood,1
559336,FL,72837,30.27815,-82.98772,Wood,1
236251,FL,72837,30.27815,-82.98772,Wood,1
529747,FL,161928,30.277718,-82.996208,Wood,1
858323,FL,604530,30.304886,-82.982925,Masonry,1
158617,FL,240622.2,30.294222,-82.981773,Wood,3
334713,FL,32094.19,30.28665,-83.00676,Wood,1
318842,FL,32094.19,30.279175,-82.984116,Wood,1
649501,FL,32094.19,30.29676,-82.987845,Wood,3
445540,FL,74144.01,30.296389,-82.984627,Wood,3
371999,FL,32094.19,30.300438,-83.004234,Wood,1
218472,FL,1833.95,30.296616,-82.985657,Wood,1
580250,FL,867339.18,30.294773,-82.98127,Masonry,1
907556,FL,930359.34,30.293991,-82.981636,Masonry,3
327269,FL,44565.08,30.306236,-82.992004,Wood,1
892361,FL,1270260.69,30.306236,-82.992004,Masonry,1
398442,FL,255027.8,30.306236,-82.992004,Wood,1
423598,FL,265923.32,30.301989,-82.982346,Wood,1
327184,FL,22924.42,30.304907,-82.982979,Wood,1
314582,FL,2792753.33,30.297407,-82.982368,Reinforced Masonry,3
975779,FL,343866.37,30.296926,-82.981247,Wood,3
337568,FL,1931904.47,30.294754,-82.981232,Reinforced Masonry,1
459597,FL,202488.69,30.306236,-82.992004,Wood,1
511988,FL,308888.28,30.306236,-82.992004,Wood,1
455917,FL,719781.99,30.306236,-82.992004,Masonry,1
304879,FL,308888.28,30.306236,-82.992004,Wood,1
881425,FL,14066.75,30.2932,-82.9931,Wood,4
208817,FL,14066.75,30.2932,-82.9931,Wood,4
918862,FL,14066.75,30.2932,-82.9931,Wood,4
523984,FL,14066.75,30.2932,-82.9931,Wood,4
226520,FL,28133.51,30.18676,-83.001305,Wood,3
413066,FL,1383987.18,30.2974,-82.983528,Masonry,3
177491,FL,72602.61,30.302427,-82.981133,Wood,1
906786,FL,7260.26,30.279198,-82.996109,Wood,3
252960,FL,1800544.63,30.289896,-83.007401,Reinforced Masonry,3
753041,FL,78741.16,30.289896,-83.007401,Wood,3
275656,FL,14130000,30.295607,-82.986137,Reinforced Concrete,3
366151,FL,1669180.2,30.296305,-82.985733,Masonry,3
143520,FL,399314.33,30.289896,-83.007401,Masonry,3
578715,FL,97105.99,30.289896,-83.007401,Wood,3
728171,FL,358672.3,30.2932,-82.9931,Wood,4
147189,FL,385701.35,30.2932,-82.9931,Masonry,4
626834,FL,32671.17,30.2932,-82.9931,Wood,4
840720,FL,163355.86,30.2932,-82.9931,Wood,4
911131,FL,47295.92,30.304455,-83.00737,Wood,1
814705,FL,138384.12,30.2942,-82.996758,Wood,1
896748,FL,98996.02,30.29409,-82.996277,Wood,1
640263,FL,125693.56,30.294052,-82.99665,Wood,1
756661,FL,98996.02,30.295918,-82.993988,Wood,1
267816,FL,98996.02,30.297657,-82.970154,Wood,1
876992,FL,140282.99,30.297651,-82.970146,Wood,1
866801,FL,140282.99,30.29764,-82.970139,Wood,1
135106,FL,135793.93,30.297398,-82.969864,Wood,1
995558,FL,220188.18,30.299307,-82.969452,Wood,1
577604,FL,220188.18,30.299335,-82.969437,Wood,1
334208,FL,220188.18,30.299486,-82.96936,Wood,1
601206,FL,135793.93,30.299658,-82.970337,Wood,1
335613,FL,135793.93,30.299728,-82.97036,Wood,1
586214,FL,123449.03,30.29759,-82.977873,Wood,1
645424,FL,220188.18,30.297602,-82.978628,Wood,1
584595,FL,123449.03,30.296441,-82.977093,Wood,1
924430,FL,135793.93,30.29668,-82.978081,Wood,1
842675,FL,4402.16,30.11709,-81.77458,Wood,1
379599,FL,2175765.3,30.11709,-81.77458,Reinforced Masonry,1
280286,FL,2158173,30.11709,-81.77458,Reinforced Masonry,1
147622,FL,11160000,30.11709,-81.77458,Reinforced Concrete,1
592104,FL,316139.85,30.11709,-81.77458,Wood,1
936914,FL,57600,30.11709,-81.77458,Wood,1
689421,FL,221400,30.11709,-81.77458,Wood,1
162509,FL,111600,30.11709,-81.77458,Wood,1
205789,FL,15120,30.11709,-81.77458,Wood,1
559033,FL,9180,30.11709,-81.77458,Wood,1
411708,FL,127800,30.11709,-81.77458,Wood,1
945341,FL,1434992.47,30.13207,-81.78504,Masonry,1
985128,FL,128341.04,30.175193,-81.697738,Wood,4
859902,FL,638012.84,30.11714,-81.7767,Masonry,1
767859,FL,56135.64,30.172081,-81.747314,Wood,1
235747,FL,28869.12,30.167663,-81.85988,Wood,1
644183,FL,28869.12,30.160364,-81.864807,Wood,1
956443,FL,56135.64,30.1508,-81.7999,Wood,1
278796,FL,56135.64,30.120985,-81.797554,Wood,1
608556,FL,56135.64,30.1508,-81.7999,Wood,4
454763,FL,56135.64,30.1508,-81.7999,Wood,4
908461,FL,56135.64,30.1508,-81.7999,Wood,1
333252,FL,48115.94,30.148771,-81.729462,Wood,1
332105,FL,56135.64,30.079977,-81.706852,Wood,1
874411,FL,48115.94,30.117705,-81.8074,Wood,3
700665,FL,80192.49,30.106889,-81.726355,Wood,1
582288,FL,176424.38,30.1508,-81.7999,Wood,1
903047,FL,24057.97,30.1508,-81.7999,Wood,1
446936,FL,56135.64,30.1508,-81.7999,Wood,3
758257,FL,56135.64,30.12357,-81.80222,Wood,1
205579,FL,240578.59,30.12228,-81.79846,Wood,1
542261,FL,48115.94,30.1508,-81.7999,Wood,4
467776,FL,56135.64,30.13076,-81.7899,Wood,1
547808,FL,24057.97,30.1508,-81.7999,Wood,4
148603,FL,24057.97,30.1508,-81.7999,Wood,4
620151,FL,24057.97,30.12361,-81.79758,Wood,3
423148,FL,48115.94,30.1508,-81.7999,Wood,3
285805,FL,80192.49,30.1508,-81.7999,Wood,1
666963,FL,57739.36,30.1508,-81.7999,Wood,1
218058,FL,14310000,30.1508,-81.7999,Reinforced Concrete,1
824968,FL,511334.86,30.1508,-81.7999,Masonry,1
583791,FL,192789.23,30.122855,-81.797575,Wood,3
288895,FL,108607.09,30.1508,-81.7999,Wood,1
622218,FL,2419079.14,30.182894,-81.822052,Reinforced Masonry,1
471679,FL,473034.24,30.182894,-81.822052,Masonry,1
330603,FL,14589.43,30.182894,-81.822052,Wood,1
340377,FL,280565.98,30.182894,-81.822052,Wood,1
325580,FL,280565.98,30.182894,-81.822052,Wood,1
355939,FL,224452.78,30.182894,-81.822052,Wood,1
537551,FL,168339.59,30.182894,-81.822052,Wood,1
817217,FL,149822.23,30.182894,-81.822052,Wood,1
307610,FL,145894.31,30.182894,-81.822052,Wood,1
934843,FL,89781.11,30.182894,-81.822052,Wood,1
479633,FL,101003.75,30.182894,-81.822052,Wood,1
261810,FL,44890.56,30.182894,-81.822052,Wood,1
251498,FL,31423.39,30.182894,-81.822052,Wood,1
652676,FL,179562.23,30.182894,-81.822052,Wood,1
430162,FL,28056.6,30.182894,-81.822052,Wood,1
107565,FL,39279.24,30.182894,-81.822052,Wood,1
137773,FL,33667.92,30.182894,-81.822052,Wood,1
150881,FL,2973818.68,30.168049,-81.850121,Reinforced Masonry,3
818305,FL,391052.86,30.168049,-81.850121,Masonry,3
772993,FL,28396.64,30.168049,-81.850121,Wood,3
335686,FL,85545.69,30.168049,-81.850121,Wood,3
354163,FL,25972.55,30.168049,-81.850121,Wood,3
131859,FL,817622,30.168049,-81.850121,Masonry,3
102237,FL,84169.79,30.168049,-81.850121,Wood,3
496689,FL,20200.75,30.168049,-81.850121,Wood,3
386266,FL,20200.75,30.168049,-81.850121,Wood,3
189496,FL,484818.01,30.168049,-81.850121,Masonry,3
448454,FL,58357.72,30.168049,-81.850121,Wood,3
152055,FL,21323.01,30.168049,-81.850121,Wood,3
516954,FL,871202.25,30.124071,-81.802132,Masonry,1
346222,FL,137358,30.053045,-83.175026,Wood,3
827364,FL,893221.56,30.053065,-83.1515,Masonry,3
865575,FL,2773.98,30.053065,-83.1515,Wood,3
666784,FL,541125,30.054488,-83.170885,Masonry,3
908304,FL,4806,30.053137,-83.162903,Wood,3
724035,FL,3600,30.053137,-83.162903,Wood,3
616507,FL,1800,30.053137,-83.162903,Wood,3
743467,FL,630,30.053137,-83.162903,Wood,3
542565,FL,630,30.053137,-83.162903,Wood,3
666420,FL,270,30.053137,-83.162903,Wood,3
716343,FL,270,30.053137,-83.162903,Wood,3
166243,FL,270,30.053137,-83.162903,Wood,3
869527,FL,270,30.053137,-83.162903,Wood,3
793316,FL,270,30.053137,-83.162903,Wood,3
525660,FL,630,30.053137,-83.162903,Wood,3
228542,FL,810,30.053137,-83.162903,Wood,3
345892,FL,810,30.053137,-83.162903,Wood,3
235832,FL,315,30.053137,-83.162903,Wood,3
710139,FL,100890,30.053137,-83.162903,Wood,3
352426,FL,4806,30.053137,-83.162903,Wood,3
384442,FL,621306,30.053137,-83.162903,Masonry,3
286876,FL,519309,30.053137,-83.162903,Masonry,3
300150,FL,630315,30.053137,-83.162903,Masonry,3
604759,FL,1159911,30.053137,-83.162903,Masonry,3
374411,FL,165510,30.053137,-83.162903,Wood,3
447691,FL,50850,30.05396,-83.168471,Wood,4
735405,FL,1350,30.05396,-83.168471,Wood,4
476328,FL,900,30.05396,-83.168471,Wood,4
188892,FL,1350,30.05396,-83.168471,Wood,4
738918,FL,46260,30.05396,-83.168471,Wood,4
320338,FL,6687,30.05396,-83.168471,Wood,4
443947,FL,3600,30.05396,-83.168471,Wood,4
167317,FL,3600,30.05396,-83.168471,Wood,4
430437,FL,4950,30.05396,-83.168471,Wood,4
873593,FL,4950,30.05396,-83.168471,Wood,4
653808,FL,3510,30.05396,-83.168471,Wood,4
122734,FL,6750,30.05396,-83.168471,Wood,4
603486,FL,6750,30.05396,-83.168471,Wood,4
855783,FL,8730,30.05396,-83.168471,Wood,4
379870,FL,11700,30.05396,-83.168471,Wood,4
536577,FL,7290,30.05396,-83.168471,Wood,4
178873,FL,27450,30.05396,-83.168471,Wood,4
300562,FL,644667.3,30.05396,-83.168471,Masonry,4
555619,FL,1474668,30.05396,-83.168471,Masonry,4
758060,FL,400446,30.05396,-83.168471,Masonry,4
489526,FL,366579,30.05396,-83.168471,Masonry,4
861565,FL,979389,30.05396,-83.168471,Masonry,4
692765,FL,463527,30.05396,-83.168471,Masonry,4
428588,FL,7290,30.05396,-83.168471,Wood,4
116583,FL,19440,30.05396,-83.168471,Wood,4
779587,FL,13698,30.05396,-83.168471,Wood,4
827888,FL,21150,30.05396,-83.168471,Wood,4
983194,FL,9270,30.05396,-83.168471,Wood,4
549068,FL,8999.56,30.052405,-83.16531,Wood,3
116416,FL,16686.68,30.128805,-83.367525,Wood,3
787983,FL,124578.27,30.056778,-83.184937,Wood,1
473317,FL,478171.89,30.056746,-83.184563,Masonry,1
139920,FL,54372.34,30.055723,-83.184151,Wood,4
464379,FL,263732.02,29.919535,-83.268768,Wood,3
110577,FL,56113.2,30.053036,-83.178116,Wood,3
964532,FL,2888.71,30.009,-83.1852,Wood,3
783365,FL,14441.29,30.009,-83.1852,Wood,3
243580,FL,28881.46,30.009,-83.1852,Wood,3
936931,FL,69355.91,30.009,-83.1852,Wood,3
464273,FL,17800.23,30.05305,-83.17567,Wood,3
142893,FL,61948.97,30.059355,-83.181244,Wood,1
583948,FL,369572.73,30.059355,-83.181244,Masonry,1
466262,FL,769255.8,30.059355,-83.181244,Masonry,1
868179,FL,255420,30.0829,-81.8586,Wood,4
368509,FL,150570,30.06775,-81.86215,Wood,1
825334,FL,68391,30.068436,-81.86158,Wood,1
584286,FL,13869.9,30.1135,-81.81667,Wood,1
426369,FL,232089.66,30.1135,-81.81667,Wood,1
621175,FL,328500,30.104193,-81.830841,Wood,3
740683,FL,487431,30.09724,-81.76581,Masonry,1
974438,FL,312602.4,30.0829,-81.8586,Wood,3
443137,FL,519750,30.05849,-81.87852,Masonry,1
174313,FL,237600,30.07326,-81.86502,Wood,1
515429,FL,714435.95,30.114012,-81.864258,Masonry,1
168714,FL,826097.81,30.061861,-81.875496,Masonry,4
967565,FL,835969.55,30.063147,-81.908852,Masonry,1
216270,FL,1196984.13,30.03747,-81.89802,Masonry,1
650875,FL,3163525.96,30.07319,-81.86408,Reinforced Masonry,1
971511,FL,50815.57,30.11291,-81.84491,Wood,1
413953,FL,28869.12,30.0493,-81.854538,Wood,1
450658,FL,28869.12,30.103096,-81.815826,Wood,1
228299,FL,60946.79,30.067587,-81.864679,Wood,1
717202,FL,56135.64,30.092952,-81.847483,Wood,3
772804,FL,1924626.49,30.11626,-81.81556,Reinforced Masonry,1
932466,FL,3207710.82,30.11626,-81.81556,Reinforced Masonry,1
533299,FL,252172.7,30.070559,-81.863525,Wood,1
284003,FL,75926.76,30.0829,-81.8586,Wood,3
205704,FL,48462.72,30.12445,-81.87762,Wood,1
346837,FL,50501.88,30.054485,-81.893448,Wood,1
371665,FL,8978.11,30.054485,-81.893448,Wood,1
574882,FL,948818.02,30.06846,-81.8676,Masonry,1
110888,FL,409783.44,30.100992,-81.955376,Masonry,1
375055,FL,1115436.6,30.251375,-82.266145,Masonry,4
482716,FL,218475,30.251375,-82.266145,Wood,4
603519,FL,3210.02,30.3758,-82.3528,Wood,4
268570,FL,78672.59,30.20366,-82.432425,Wood,3
820558,FL,1900458,30.16493,-81.732758,Reinforced Masonry,1
498729,FL,9377.1,30.18743,-81.73131,Wood,1
950716,FL,3060631.7,30.18367,-81.72813,Reinforced Masonry,1
128894,FL,520973.65,30.18584,-81.71522,Masonry,1
881492,FL,520973.65,30.18584,-81.71522,Masonry,1
321346,FL,520973.65,30.18584,-81.71522,Masonry,1
581291,FL,520973.65,30.18584,-81.71522,Masonry,1
370644,FL,520973.65,30.18584,-81.71522,Masonry,1
545031,FL,520973.65,30.18584,-81.71522,Masonry,1
201089,FL,520973.65,30.18584,-81.71522,Masonry,1
790967,FL,549103.15,30.18584,-81.71522,Masonry,1
558007,FL,549103.15,30.18584,-81.71522,Masonry,1
125552,FL,549103.15,30.18584,-81.71522,Masonry,1
527643,FL,549103.15,30.18584,-81.71522,Masonry,1
110872,FL,549103.15,30.18584,-81.71522,Masonry,1
893113,FL,1430834.4,30.165186,-81.700943,Masonry,1
575211,FL,613728,30.18183,-81.74012,Masonry,1
665536,FL,301320,30.18183,-81.74012,Wood,1
273487,FL,286110,30.1648,-81.69774,Wood,1
280674,FL,121950,30.18241,-81.74075,Wood,1
248341,FL,117000,30.18133,-81.74089,Wood,1
113250,FL,41130,30.16397,-81.6985,Wood,1
430658,FL,603802.98,30.16645,-81.73148,Masonry,1
449510,FL,825721.38,30.16645,-81.73148,Masonry,1
814098,FL,35137.08,30.16645,-81.73148,Wood,1
491496,FL,825721.38,30.16645,-81.73148,Masonry,1
519546,FL,11790000,30.15403,-81.74996,Reinforced Concrete,1
399722,FL,595161,30.15403,-81.74996,Masonry,1
898714,FL,18000000,30.1885,-81.73646,Reinforced Concrete,1
284335,FL,1763384.4,30.145658,-81.736588,Masonry,1
328660,FL,133841.37,30.1875,-81.70458,Wood,3
939217,FL,55003.3,30.18693,-81.70631,Wood,4
312341,FL,121007.27,30.158728,-81.697913,Wood,1
851500,FL,116882.02,30.15883,-81.72215,Wood,3
206063,FL,550033.04,30.163637,-81.702789,Masonry,1
911054,FL,170510.24,30.17,-81.7381,Wood,4
990316,FL,73337.74,30.16746,-81.70113,Wood,3
998798,FL,22918.04,30.165535,-81.702881,Wood,1
743895,FL,188798.84,30.165535,-81.702881,Wood,1
183291,FL,19251.16,30.165516,-81.715584,Wood,1
762494,FL,916.72,30.17,-81.7381,Wood,4
614159,FL,916.72,30.17,-81.7381,Wood,4
313157,FL,4583.61,30.174898,-81.715263,Wood,1
549388,FL,9167.22,30.174898,-81.715263,Wood,1
381206,FL,4583.61,30.165522,-81.715416,Wood,1
903839,FL,4583.61,30.165522,-81.715416,Wood,1
484007,FL,641705.22,30.18131,-81.70875,Masonry,1
758694,FL,91672.17,30.18131,-81.70875,Wood,1
718473,FL,73337.74,30.18131,-81.70875,Wood,1
310500,FL,506981.65,30.16706,-81.70423,Masonry,1
951965,FL,22918.04,30.171112,-81.714462,Wood,1
686067,FL,366688.7,30.18131,-81.70875,Masonry,1
630246,FL,550033.04,30.18131,-81.70875,Masonry,1
960864,FL,192511.57,30.18131,-81.70875,Wood,1
368093,FL,68225.18,30.16706,-81.70423,Wood,1
596039,FL,38502.31,30.16562,-81.71027,Wood,3
793688,FL,128341.04,30.16523,-81.72343,Wood,3
655727,FL,68754.13,30.165887,-81.701087,Wood,3
203305,FL,1512590.87,30.18131,-81.70875,Masonry,1
625673,FL,146675.48,30.168236,-81.706657,Wood,1
484687,FL,110006.61,30.16995,-81.71704,Wood,1
745529,FL,114590.22,30.171146,-81.713684,Wood,1
595624,FL,84338.4,30.18131,-81.70875,Wood,1
901277,FL,458360.87,30.18131,-81.70875,Masonry,1
986412,FL,106339.72,30.165735,-81.706545,Wood,4
555955,FL,354825,30.166,-81.73652,Wood,1
817829,FL,3324844.8,30.1645,-81.73043,Reinforced Masonry,1
447682,FL,125233.2,30.166,-81.73652,Wood,1
791246,FL,36000,30.164837,-81.736275,Wood,1
828195,FL,678705.08,30.16435,-81.73583,Masonry,1
349231,FL,892627.93,30.189608,-81.710739,Masonry,1
327231,FL,1700649.1,30.165758,-81.700977,Masonry,1
157885,FL,4086.9,30.16585,-81.72028,Wood,1
480677,FL,144346.71,30.134531,-81.756401,Wood,1
469669,FL,96229.64,30.155815,-81.72789,Wood,1
162340,FL,24057.97,30.178181,-81.738121,Wood,1
368883,FL,80192.49,30.143473,-81.749275,Wood,1
823110,FL,28869.12,30.17,-81.7381,Wood,3
805930,FL,48115.94,30.188004,-81.722832,Wood,1
615055,FL,56135.64,30.155966,-81.722023,Wood,1
510571,FL,1590967.33,30.153979,-81.756129,Masonry,1
599636,FL,56135.64,30.184318,-81.765649,Wood,3
252174,FL,80192.49,30.172337,-81.769974,Wood,1
801148,FL,99439.32,30.183268,-81.774712,Wood,3
793447,FL,24057.97,30.17,-81.7381,Wood,3
787827,FL,641542.16,30.17775,-81.71322,Masonry,1
970645,FL,641542.16,30.14235,-81.74643,Masonry,1
829730,FL,14400000,30.17775,-81.71322,Reinforced Concrete,1
693967,FL,904575.01,30.176002,-81.803262,Masonry,1
780380,FL,2485482.37,30.178181,-81.738121,Reinforced Masonry,1
816959,FL,47135.08,30.188325,-81.73924,Wood,3
575231,FL,436526.99,30.171484,-81.701393,Masonry,1
625865,FL,57839.24,30.17,-81.7381,Wood,4
132961,FL,5499407.39,30.16453,-81.70698,Reinforced Masonry,1
418645,FL,57235.46,30.17719,-81.73146,Wood,1
451133,FL,39279.24,30.17719,-81.73146,Wood,1
688245,FL,5611.32,30.17719,-81.73146,Wood,1
516626,FL,3193.31,29.9794,-81.8105,Wood,4
529970,FL,634316.76,29.798956,-81.264175,Masonry,4
884768,FL,813700.8,29.798956,-81.264175,Masonry,4
163481,FL,735104.7,29.798956,-81.264175,Masonry,4
758210,FL,7647876,29.884283,-81.289513,Reinforced Masonry,1
249945,FL,27432,29.884283,-81.289513,Wood,1
805642,FL,1026,29.884283,-81.289513,Wood,1
240151,FL,88569,29.884283,-81.289513,Wood,1
144321,FL,88569,29.884283,-81.289513,Wood,1
872373,FL,88569,29.884283,-81.289513,Wood,1
775283,FL,88569,29.884283,-81.289513,Wood,1
138616,FL,88569,29.884283,-81.289513,Wood,1
397202,FL,88569,29.884283,-81.289513,Wood,1
758276,FL,74331,29.884283,-81.289513,Wood,1
217068,FL,5508,29.884283,-81.289513,Wood,1
627387,FL,5508,29.884283,-81.289513,Wood,1
611518,FL,22068,29.884283,-81.289513,Wood,1
474581,FL,3681,29.884283,-81.289513,Wood,1
581062,FL,2205,29.884283,-81.289513,Wood,1
242620,FL,362762.1,29.865076,-81.291664,Masonry,3
599189,FL,331312.5,29.815731,-81.263412,Wood,1
240859,FL,777535.09,29.768511,-81.253304,Masonry,4
392938,FL,815202.73,29.82688,-81.27173,Masonry,4
868280,FL,625780.18,29.85755,-81.27143,Masonry,1
640979,FL,552372.75,29.84483,-81.27835,Masonry,1
924750,FL,63113.88,29.8365,-81.2746,Wood,3
753749,FL,16409.74,29.671267,-81.214096,Wood,3
218910,FL,694252.66,29.8365,-81.2746,Masonry,3
716300,FL,56113.2,29.8365,-81.2746,Wood,4
592140,FL,8531847,30.118494,-81.396019,Reinforced Masonry,4
405514,FL,16740000,30.118494,-81.396019,Reinforced Concrete,4
201544,FL,975978,30.118494,-81.396019,Masonry,4
952351,FL,25902,30.118494,-81.396019,Wood,4
453419,FL,2754,30.118494,-81.396019,Wood,4
636902,FL,1836,30.118494,-81.396019,Wood,4
836032,FL,2880,30.118494,-81.396019,Wood,4
